Filé de peito de peru c/ molho califórnia,ave,ao molho leve
Filé de peito de peru com molho de palmito,ave,ao molho leve
Filé de peixe à baiana,peixe,ao molho gorduroso
Filé de peixe à dore (merluza),peixe,frito
Filé de peixe à escabeche,peixe,ao molho leve
Filé de peixe à parmegiana,peixe,assado
Filé de peixe à pomodoro,peixe,ao molho leve
Filé de peixe à portuguesa,peixe,ao molho leve
Filé de peixe ao molho escabeche,peixe,ao molho leve
Filé de peixe ao molho rose,peixe,ao molho gorduroso
Filé de peixe assado,peixe,assado
Filé de peixe assado com molho à portuguesa,peixe,ao molho leve
Filé de peixe com molho baiano,peixe,ao molho leve
Filé de peixe com molho de mostarda,peixe,ao molho leve
Filé de peixe com molho de tomate,peixe,ao molho leve
Filé de peixe com molho escabeche,peixe,ao molho leve
Filé de peixe com molho mostarda,peixe,ao molho leve
Filé de peixe dourado,peixe,assado
Filé de peixe frito,peixe,frito
Filé de peixe grelhado com molho de limão,peixe,ao molho leve
Filé de sobrecoxa,ave,grelhado/refogado
Filé de sobrecoxa à passarinho,ave,frito
Filé de sobrecoxa à pomodoro,ave,ao molho leve
Filé de sobrecoxa ao creme de cebola,ave,ao molho leve
Filé de sobrecoxa ao curry,ave,ao molho leve
Filé de sobrecoxa ao molho de cebola,ave,ao molho leve
Filé de sobrecoxa ao molho inglês,ave,ao molho leve
Filé de sobrecoxa ao pomodoro,ave,ao molho leve
Filé de sobrecoxa assada,ave,assado
Filé de sobrecoxa assado,ave,assado
Filé de sobrecoxa com creme de cebola,ave,ao molho leve
Filé de tilápia à baiana,peixe,ao molho gorduroso
Filé de tilápia à milanesa,peixe,frito
Filé de tilápia assado,peixe,assado
Filé de tilápia com molho à baiana,peixe,ao molho gorduroso
Filé de tilápia com molho de limão,peixe,ao molho leve
Filé de tilápia com molho de tomate,peixe,ao molho leve
Filé de tilápia com pimentões,peixe,grelhado/refogado
Filé de tilápia dourado,peixe,grelhado/refogado
Filé de tilápia empanado,peixe,frito
Filé frango empanado ao molho de mostarda,ave,ao molho leve
Filé peixe ao forno,peixe,assado
Frango à brasileira,ave,cozido
Frango à copacabana,ave,cozido
Frango à marguerita,ave,cozido
Frango à mexicana,ave,cozido
Frango à milanesa,ave,frito
Frango à milanesa (contem glúten),ave,frito
Frango à milanesa (contém glúten),ave,frito
Frango à milanesa (glúten),ave,frito
Frango à milanesa(contém glúten),ave,frito
Frango a moda caipira,ave,grelhado/refogado
Frango à moda caipira,ave,grelhado/refogado
Frango à oriental,ave,grelhado/refogado
Frango à passarinho,ave,frito
Frango à pizzaiolo,ave,ao molho leve
Frango à provençal,ave,assado
Frango à rolê,ave,assado
Frango acebolado (filé de sobrecoxa),ave,grelhado/refogado
Frango ao forno,ave,assado
Frango ao forno com alecrim,ave,assado
Frango ao molho bechamel,ave,ao molho gorduroso
Frango ao molho chinês,ave,ao molho leve
Frango ao molho de mostarda,ave,ao molho leve
Frango ao molho primavera,ave,ao molho leve
Frango ao molho sugo,ave,ao molho leve
Frango ao sugo,ave,ao molho leve
Frango assado,ave,assado
Frango assado acebolado,ave,assado
Frango assado com molho caipira,ave,ao molho leve
Frango assado com molho carbonara,ave,ao molho leve
Frango assado com molho curry,ave,ao molho leve
Frango assado com molho de ervas,ave,ao molho leve
Frango assado com molho de mostarda,ave,ao molho leve
Frango assado com molho de tomate,ave,ao molho leve
Frango assado com molho de tomates,ave,ao molho leve
Frango assado escabelado,ave,cozido
Frango caipira,ave,cozido
Frango com molho de alho,ave,ao molho leve
Frango com molho de ervilhas,ave,ao molho leve
Frango com molho de laranja,ave,ao molho leve
Frango com quiabo,ave,grelhado/refogado
Frango com quiabo (file de peito de frango),ave,grelhado/refogado
Frango crocante,ave,frito
Frango crocante (contém glúten),ave,frito
Frango crocante (glúten),ave,frito
Frango desfiado,ave,cozido
Frango desfiado ao molho sugo,ave,ao molho leve
Frango em cubos,ave,cozido
Frango em cubos à caçadora,ave,ao molho gorduroso
Frango em tiras,ave,grelhado/refogado
Frango em tiras à caipira,ave,grelhado/refogado
Frango em tiras com molho de cogumelos,ave,ao molho leve
Frango em tiras com molho de ervilhas,ave,ao molho leve
Frango em tiras com molho rosé,ave,ao molho gorduroso
Frango em tiras com molho shoyu,ave,ao molho leve
Frango em tiras com molho shoyu e cebola,ave,ao molho leve
Frango em tiras empanadas,ave,frito
Frango empanado,ave,frito
Frango escabelado,ave,cozido
Frango grelhado,ave,grelhado/refogado
Frango grelhado ao molho de mostarda,ave,ao molho leve
Frango na panela,ave,cozido
Frango teriaki,ave,ao molho leve
Frango xadrez,ave,ao molho leve
Fricasse de frango,ave,ao molho gorduroso
Fricassé de frango,ave,ao molho gorduroso
Fricassê de frango,ave,ao molho gorduroso
Fricassê de frango (contém lactose),ave,ao molho gorduroso
Fricassê de frango (lactose),ave,ao molho gorduroso
Goulash,bovina,grelhado/refogado
Goulash (miolo da paleta),bovina,grelhado/refogado
Guisado,bovina,grelhado/refogado
Hambúrguer,processada,frito
Hambúrguer à carbonara,processada,ao molho leve
Hambúrguer à napolitana,processada,assado
Hamburguer à pizzaiolo,processada,ao molho leve
Hambúrguer a pizzaiolo,processada,ao molho leve
Hambúrguer à pizzaiolo,processada,ao molho leve
Hambúrguer a pizzaiolo (contem lactose),processada,ao molho leve
Hambúrguer acebolado,processada,frito
Hambúrguer ao molho barbecue,processada,ao molho leve
Hambúrguer ao molho de mostarda e queijo,processada,ao molho gorduroso
Hambúrguer ao molho de mostarda e queijos,processada,ao molho gorduroso
Hambúrguer ao molho de queijo,processada,ao molho gorduroso
Hamburguer ao molho de queijo e mostarda,processada,ao molho gorduroso
Hambúrguer ao molho de queijo e mostarda,processada,ao molho gorduroso
Hambúrguer ao molho ferrugem,processada,ao molho leve
Hamburguer ao molho italiano,processada,ao molho leve
Hambúrguer ao molho italiano,processada,ao molho leve
Hambúrguer ao molho pizzaiolo,processada,ao molho leve
Hambúrguer ao molho roty,processada,ao molho leve
Hambúrguer ao molho sugo,processada,ao molho leve
Hambúrguer ao sugo,processada,ao molho leve
Hambúrguer ao tomatelli,processada,ao molho leve
Hambúrguer assado,processada,assado
Hambúrguer com cebola e azeitona,processada,frito
Hambúrguer com molho americano,processada,ao molho gorduroso
Hambúrguer com molho barbecue,processada,ao molho leve
Hambúrguer com molho de mostarda,processada,ao molho leve
Hambúrguer com molho de tomate,processada,ao molho leve
Hambúrguer com molho de vinho,processada,ao molho leve
Hambúrguer com molho ferrugem,processada,ao molho leve
Hambúrguer com molho napolitano,processada,ao molho leve
Hambúrguer com molho pizzaiolo,processada,ao molho leve
Hambúrguer com molho pomodoro,processada,ao molho leve
Hambúrguer com molho roti,processada,ao molho leve
Hambúrguer com molho vinagrete,processada,ao molho leve
Hamburguer com vinagrete,processada,frito
Hambúrguer de forno,processada,assado
Hamburguer grelhado,processada,assado
Hambúrguer grelhado,processada,grelhado/refogado
Hambúrguer pizzaiolo (contém lactose),processada,ao molho leve
Isca ao molho ferrugem,bovina,ao molho leve
Isca bovina acebolada,bovina,frito
Isca bovina ao molho madeira,bovina,ao molho leve
Isca bovina ao molho rotti,bovina,ao molho leve
Isca chinesa,bovina,frito
Isca de carne,bovina,frito
Isca de carne à chinesa,bovina,frito
Isca de carne à moda chinesa,bovina,frito
Isca de carne à moda oriental,bovina,frito
Isca de carne à primavera,bovina,frito
Isca de carne acebolada,bovina,frito
Isca de carne ao molho especial,bovina,ao molho gorduroso
Isca de carne ao molho roty,bovina,ao molho leve
Isca de carne ao sugo,bovina,ao molho leve
Isca de carne ao vinagrete,bovina,ao molho leve
Isca de carne chinesa,bovina,frito
Isca de carne com molho ferrugem,bovina,ao molho leve
Isca de carne com pimentões,bovina,frito
Isca de frango,ave,frito
Isca de frango à milanesa,ave,frito
Isca de frango à milanesa (contém glúten),ave,frito
Isca de frango à moda chinesa,ave,frito
Isca de frango à moda oriental,ave,frito
Isca de frango ao creme de cebola,ave,ao molho leve
Isca de frango com molho cítrico,ave,ao molho leve
Isca de frango com molho de abacaxi,ave,ao molho leve
Isca de frango com molho vinagrete,ave,ao molho leve
Isca de frango grelhada,ave,grelhado/refogado
Isca de frango grelhado,ave,grelhado/refogado
Isca de peixe frito,peixe,frito
Iscas a chinesa,bovina,frito
Iscas ao molho de bacon,bovina,ao molho gorduroso
Iscas ao molho de champignon,bovina,ao molho leve
Iscas bovinas com molho roty,bovina,ao molho leve
Iscas chinesa,bovina,frito
Iscas de carne à chinesa,bovina,frito
Iscas de carne à chinesa (contra filé),bovina,frito
Iscas de carne à oriental,bovina,frito
Iscas de carne acebolada,bovina,frito
Iscas de carne aceboladas,bovina,frito
Iscas de carne ao molho barbecue,bovina,ao molho leve
Iscas de carne ao molho chinês,bovina,ao molho leve
Iscas de carne ao vinagrete,bovina,ao molho leve
Iscas de carne chinesa,bovina,frito
Iscas de carne com calabresa,bovina,frito
Iscas de carne com carne seca,bovina,frito
Iscas de carne com carne seca acebolada,bovina,frito
Iscas de carne com cogumelos,bovina,frito
Iscas de carne com linguiça calabresa e molho argentino,bovina,ao molho gorduroso
"Iscas de carne com linguiça calabresa, molho e bacon",bovina,ao molho gorduroso
Iscas de carne com molho de cogumelos,bovina,ao molho leve
Iscas de carne com molho de ervas,bovina,ao molho leve
Iscas de carne com molho de tomate,bovina,ao molho leve
Iscas de carne com molho especial,bovina,ao molho gorduroso
Iscas de carne com molho madeira,bovina,ao molho leve
Iscas de carne com molho roty,bovina,ao molho leve
Iscas de carne com seca,bovina,ao molho leve
Iscas de carne grelhadas,bovina,grelhado/refogado
Iscas de frango,ave,frito
Iscas de frango à chinesa,ave,frito
Iscas de frango à milanesa,ave,frito
Iscas de frango acebolada,ave,frito
Iscas de frango aceboladas,ave,frito
Iscas de frango ao m. mostarda (sassami),ave,ao molho leve
Iscas de frango ao molho mostarda,ave,ao molho leve
Iscas de frango ao molho primavera,ave,ao molho leve
Iscas de frango ao sugo,ave,ao molho leve
Iscas de frango com molho à cigana,ave,ao molho leve
Iscas de frango com molho aurora,ave,ao molho gorduroso
Iscas de frango com molho caipira,ave,ao molho leve
Iscas de frango com molho de azeitonas,ave,ao molho leve
Iscas de frango com molho de ervas,ave,ao molho leve
Iscas de frango com molho de ervilha,ave,ao molho leve
Iscas de frango com molho de maracujá,ave,ao molho leve
Iscas de frango com molho shoyu,ave,ao molho leve
Iscas de frango com vinagrete,ave,ao molho leve
Iscas de merluza à milanesa,peixe,ao molho gorduroso
Iscas grelhadas ao molho madeira,bovina,ao molho leve
Jardineira de carne moída,bovina,grelhado/refogado
Lagarto à califórnia,bovina,ao molho gorduroso
Lagarto à escabeche,bovina,ao molho gorduroso
Lagarto à pomodoro,bovina,ao molho leve
Lagarto ao m escuro (lagarto),bovina,ao molho leve
Lagarto ao molho barbecue,bovina,ao molho leve
Lagarto ao molho de champignon,bovina,ao molho leve
Lagarto ao molho de limão,bovina,ao molho leve
Lagarto ao molho de mostarda,bovina,ao molho leve
Lagarto ao molho ferrugem,bovina,ao molho leve
Lagarto ao molho italiano,bovina,ao molho leve
Lagarto ao molho madeira,bovina,ao molho leve
Lagarto ao molho roty,bovina,ao molho leve
Lagarto ao vinagrete,bovina,ao molho leve
Lagarto assado,bovina,assado
Lagarto assado ao molho de cogumelos,bovina,ao molho leve
Lagarto assado ao molho de ervas,bovina,ao molho leve
Lagarto assado ao molho madeira,bovina,ao molho leve
Lagarto assado ao molho roty,bovina,ao molho leve
Lagarto assado ao vinagrete,bovina,ao molho leve
Lagarto assado com molho de azeitonas,bovina,ao molho leve
Lagarto assado com molho de mostarda,bovina,ao molho leve
Lagarto assado com molho ferrugem,bovina,ao molho leve
Lagarto assado com molho madeira,bovina,ao molho leve
Lagarto assado com molho roti,bovina,ao molho leve
Lagarto assado com molho vinho,bovina,ao molho leve
Lagarto com molho à caçadora,bovina,ao molho gorduroso
Lagarto com molho caipira,bovina,ao molho leve
Lagarto com molho de ameixa,bovina,ao molho leve
Lagarto com molho de cogumelo,bovina,ao molho leve
Lagarto com molho de ervas,bovina,ao molho leve
Lagarto com molho de ervilhas,bovina,ao molho leve
Lagarto com molho de ferrugem,bovina,ao molho leve
Lagarto com molho de moyashi,bovina,ao molho leve
Lagarto com molho de pimentões,bovina,ao molho leve
Lagarto com molho de salsão,bovina,ao molho leve
Lagarto com molho de vinho,bovina,ao molho leve
Lagarto com molho ferrugem,bovina,ao molho leve
Lagarto com molho madeira,bovina,ao molho leve
Lagarto com molho mostarda,bovina,ao molho leve
Lagarto com molho picante,bovina,ao molho leve
Lagarto com molho pimentão,bovina,ao molho leve
Lagarto com molho roti,bovina,ao molho leve
Lagarto com molho roty,bovina,ao molho leve
Lagarto com molho shoyo,bovina,ao molho leve
Lagarto em cubos,bovina,cozido
Lagarto louco,bovina,cozido
Lasanha,bovina,ao molho leve
Lasanha a bolonhesa,bovina,ao molho leve
Lasanha à bolonhesa,bovina,ao molho leve
Lasanha de carne,bovina,ao molho leve
Lasanha de carne com molho de tomates,bovina,ao molho leve
Lasanha de carne moída,bovina,ao molho leve
Linguiça acebolada,processada,frito
Lingüiça acebolada,processada,frito
Linguiça ao tomateli,processada,ao molho leve
Linguiça ao tomatelli,processada,ao molho leve
Lingüiça ao tomatelli,processada,ao molho leve
Linguiça ao vinagrete,processada,ao molho leve
Linguiça assada,processada,assado
Linguiça assada com molho vinagrete,processada,ao molho leve
Lingüiça assado,processada,assado
Linguiça com molho barbecue,processada,ao molho leve
Linguiça com molho de ervas,processada,ao molho leve
Linguiça com molho de vinagrete,processada,ao molho leve
Linguiça com molho picante,processada,ao molho leve
Linguiça com molho vinagrete,processada,ao molho leve
Linguiça com vinagrete,processada,ao molho leve
Linguiça de frango,processada,grelhado/refogado
Linguiça de frango à caipira,processada,grelhado/refogado
Lingüiça de frango acebolada,processada,frito
Linguiça de frango acebolado,processada,frito
Lingüiça de frango ao tomatelli,processada,ao molho leve
Lingüiça de frango com pimentão,processada,frito
Lingüiça de frango com pimentões,processada,frito
Linguiça de frango fininha,processada,grelhado/refogado
Lingüiça suína acebolada,processada,frito
Lingüiça suína ao tomatelli,processada,ao molho leve
Linguiça toscana,processada,grelhado/refogado
Lingüiça toscana,processada,grelhado/refogado
Linguiça toscana (contém glúten),processada,grelhado/refogado
Linguiça toscana acebolada,processada,frito
Lingüiça toscana acebolada,processada,frito
Linguiça toscana assada,processada,assado
Lombo à califórnia,suína,cozido
Lombo ao m. vinagrete (pernil),suína,ao molho leve
Lombo ao molho barbacure,suína,ao molho leve
Lombo ao molho barbecue,suína,ao molho leve
Lombo ao molho barbecure,suína,ao molho leve
Lombo ao molho de ervas,suína,ao molho leve
Lombo ao molho de limão,suína,ao molho leve
Lombo ao molho de roty,suína,ao molho leve
Lombo ao molho roty,suína,ao molho leve
Lombo ao shoyo,suína,ao molho leve
Lombo ao shoyu,suína,ao molho leve
Lombo assado,suína,assado
Lombo assado ao molho barbecue,suína,ao molho leve
Lombo assado ao molho de limão,suína,ao molho leve
Lombo assado com abacaxi,suína,assado
Lombo assado com molho de ameixa,suína,ao molho leve
Lombo assado com molho de ervas,suína,ao molho leve
Lombo assado com molho ferrugem,suína,ao molho leve
Lombo com abacaxi,suína,grelhado/refogado
Lombo com molho de abacaxi,suína,ao molho leve
Lombo com molho de limão,suína,ao molho leve
Lombo com molho de mostarda,suína,ao molho leve
Lombo com molho ferrugem,suína,ao molho leve
Lombo com molho roti,suína,ao molho leve
Lombo desfiado,suína,grelhado/refogado
Lombo desfiado com legumes,suína,grelhado/refogado
Lombo louco,suína,cozido
Lombo suíno ao molho barbecue,suína,ao molho leve
Lombo suíno ao molho de laranja,suína,ao molho leve
Lombo suíno assado,suína,assado
Lombo suíno desfiado,suína,assado
Lombo suíno fatiado,suína,cozido
Merluza ao molho de alecrim,peixe,ao molho leve
Moqueca de peixe,peixe,cozido
Moqueca de peixe (merluza),peixe,cozido
Omelete,ovo,frito
Ovo frito,ovo,frito
Ovos à pomodoro,ovo,ao molho leve
Ovos fritos,ovo,frito
Ovos mexidos,ovo,frito
Panqueca de carne,bovina,grelhado/refogado
Panqueca de carne moída,bovina,assado
Panqueca de frango,ave,assado
Panqueca de frango com molho branco,ave,assado
Parmegiana de peixe (contem glúten e lactose),peixe,assado
Parmegiana de peixe (contém glúten e lactose),peixe,assado
Parmegiana de peixe (contém glúten),peixe,assado
Parmegiana de peixe (contem lactose),peixe,assado
Parmegiana de peixe (glúten e lactose),peixe,assado
Parmegiana frango (contém lactose e glúten),ave,assado
Peito de frango ao sugo,ave,assado
Peito de frango em cubos com pimentão,ave,grelhado/refogado
Peito de frango grelhado,ave,grelhado/refogado
Peixada ao leite de coco,peixe,cozido
Peixada com leite de coco,peixe,cozido
Peixada de leite de coco,peixe,cozido
Peixe à milanesa,peixe,frito
Peixe à moda conceição,peixe,assado
Peixe à portuguesa,peixe,assado
Peixe ao brás,peixe,frito
Peixe ao forno,peixe,assado
Peixe ao m. de espinafre (merluza),peixe,ao molho leve
Peixe ao m. de tomate com pimentões (tilápia),peixe,ao molho leve
Peixe ao molho de espinafre,peixe,ao molho leve
Peixe ao molho de queijos,peixe,ao molho gorduroso
Peixe assado,peixe,assado
Peixe assado à moda conceição,peixe,assado
Peixe assado à portuguesa,peixe,assado
Peixe assado com molho de ervas,peixe,ao molho leve
Peixe assado com molho de limão,peixe,ao molho leve
Peixe assado com molho de limão e ervas,peixe,ao molho leve
"Peixe com alho, alecrim e raspas de laranja",peixe,ao molho leve
Peixe com leite de coco,peixe,ao molho gorduroso
Peixe com molho à portuguesa,peixe,ao molho gorduroso
Peixe com molho de pimentões,peixe,ao molho leve
Peixe com molho mostarda,peixe,ao molho leve
Peixe crocante,peixe,frito
Peixe empanado,peixe,frito
Peixe frito,peixe,frito
Peixe oriental,peixe,assado
Pernil acebolado,suína,assado
Pernil acebolado com molho barbecue,suína,ao molho leve
Pernil ao molho barbecue,suína,ao molho leve
Pernil ao molho de abacaxi,suína,ao molho leve
Pernil ao molho de laranja,suína,ao molho leve
Pernil ao molho roty,suína,ao molho leve
Pernil assado,suína,assado
Pernil assado ao vinagrete,suína,ao molho leve
Pernil assado com abacaxi,suína,assado
Pernil assado com maracujá,suína,assado
Pernil assado com molho barbecue,suína,ao molho leve
Pernil assado com molho de abacaxi,suína,ao molho leve
Pernil assado com molho de frutas,suína,ao molho leve
Pernil assado com molho de limão,suína,ao molho leve
Pernil com abacaxi,suína,ao molho leve
Pernil com cebola e pimentão,suína,ao molho leve
Pernil com molho barbecue,suína,ao molho leve
Pernil com molho de limão,suína,ao molho leve
Pernil desfiado,suína,grelhado/refogado
Pernil desfiado acebolado,suína,grelhado/refogado
Pernil em cubos,suína,grelhado/refogado
Pernil em cubos acebolado,suína,grelhado/refogado
Pernil louco,suína,grelhado/refogado
Pernil suíno,suína,grelhado/refogado
Pernil suíno acebolado,suína,grelhado/refogado
Pernil suíno com molho barbecue,suína,grelhado/refogado
Picadinho a brasileira,bovina,grelhado/refogado
Picadinho à brasileira,bovina,grelhado/refogado
Picadinho com mandioca,bovina,grelhado/refogado
Picadinho de carne,bovina,grelhado/refogado
Picadinho de carne com batatas,bovina,grelhado/refogado
Picado de carne com calabresa,bovina,grelhado/refogado
Quibe,bovina,assado
Quibe assado,bovina,assado
Quibe assado (contém glúten),bovina,assado
Quibe assado (glúten),bovina,assado
Quibe de assadeira,bovina,assado
Quibe de assadeira com queijo,bovina,assado
Quibe de bandeja,bovina,assado
Quibe de forno,bovina,assado
Quibe pronto,bovina,assado
Quibe pronto assado,bovina,assado
Ragu de carne,bovina,cozido
Rocambole de carne,bovina,assado
Rocambole de carne (contém gluten),bovina,assado
Rocambole de carne (contém glúten),bovina,assado
Rocambole de carne com queijo e cenoura,bovina,assado
Rocambole de frango,ave,assado
Rocambole recheado,bovina,assado
Rolê de frango,ave,assado
Role de frango ao pomodoro,ave,ao molho leve
Rolê de frango ao sugo,ave,ao molho leve
Rolê de frango com molho de laranja,ave,ao molho leve
Rolê de frango com molho de tomate,ave,ao molho leve
Rolê de frango com molho shoyo,ave,ao molho leve
Salsicha,processada,cozido
Salsicha ao sugo,processada,ao molho leve
Salsicha com molho americano,processada,ao molho gorduroso
Salsicha com molho barbecue,processada,ao molho leve
Salsicha com molho de tomate,processada,ao molho leve
Salsicha com molho de tomate e cebola,processada,ao molho leve
Salsicha com molho de tomates,processada,ao molho leve
Salsicha com queijo e molho sugo,processada,ao molho leve
Sassami acebolado (sassami),ave,cozido
Sobrecoxa à pomodoro,ave,ao molho leve
Sobrecoxa ao molho de ervas,ave,ao molho leve
Sobrecoxa ao molho de hortelã,ave,ao molho leve
Sobrecoxa ao molho de laranja,ave,ao molho leve
Sobrecoxa ao molho pomodoro,ave,ao molho leve
Sobrecoxa assada,ave,assado
Sobrecoxa com cebola,ave,grelhado/refogado
Sobrecoxa de frango à califórnia,ave,ao molho leve
Sobrecoxa de frango acebolada,ave,assado
Sobrecoxa de frango com molho à caçadora,ave,ao molho leve
Sobrecoxa de frango com molho caçadora,ave,ao molho leve
Sobrecoxa de frango com molho de alecrim,ave,ao molho leve
Sobrecoxa de frango com molho de azeitonas,ave,ao molho gorduroso
Sobrecoxa de frango com molho de ervas,ave,ao molho leve
Sobrecoxa de frango com molho de ervilha,ave,ao molho leve
Sobrecoxa de frango com molho de hortelã,ave,ao molho leve
Sobrecoxa de frango com molho de salsão,ave,ao molho leve
Sobrecoxa de frango com molho fazendinha,ave,ao molho leve
Sobrecoxa de frango com molho ferrugem,ave,ao molho leve
Sobrecoxa de frango com molho mostarda,ave,ao molho leve
Steak,processada,grelhado/refogado
Steak à pizzaiolo,processada,ao molho leve
Steak de frango,processada,grelhado/refogado
Steak de frango à pizzaiolo,processada,ao molho leve
Steak de frango ao molho pizzaiolo,processada,ao molho leve
Steak de frango ao molho sugo,processada,ao molho leve
Strogonof de carne,bovina,ao molho gorduroso
Strogonof de frango,ave,ao molho gorduroso
Strogonofe de carne,bovina,ao molho gorduroso
Strogonofe de frango,ave,ao molho gorduroso
Strogonoff de carne,bovina,ao molho gorduroso
Strogonoff de carne (contém lactose),bovina,ao molho gorduroso
Strogonoff de carne (lactose),bovina,ao molho gorduroso
Strogonoff de frango,ave,ao molho gorduroso
Strogonoff de frango (contem lactose),ave,ao molho gorduroso
Strogonoff de frango (contém lactose),ave,ao molho gorduroso
Strogonoff de frango (lactose),ave,ao molho gorduroso
Tilapia à milanesa,peixe,frito
Tilápia à milanesa,peixe,frito
Tilápia frita,peixe,frito
Tiras bovinas ao molho de mostarda,bovina,ao molho leve
Tiras de carne à caçadora,bovina,grelhado/refogado
Tiras de carne à chinesa,bovina,ao molho leve
Tiras de carne acebolada,bovina,grelhado/refogado
Tiras de carne com cogumelos,bovina,ao molho leve
Tiras de carne com molho ferrugem,bovina,grelhado/refogado
Tiras de carne com moyashi,bovina,grelhado/refogado
Tiras de carnes com molho de alho poró,bovina,ao molho leve
Tiras de frango com molho ervas,ave,ao molho leve
Tiras de frango com molho rosé,ave,ao molho leve
Tiras de frango com molho roti,ave,ao molho leve
Tiras de peito de frango com molho cítrico,ave,ao molho leve
Tiras de peixe à milanesa,peixe,frito
Torta a madalena,bovina,assado
Torta à madalena,bovina,assado
Torta madalena,bovina,assado
Torta madalena de carne,bovina,assado
Torta madalena de frango,ave,assado
Torta madalena de linguiça,processada,assado
Yakisoba,ave,ao molho leve
