Cupim assado com molho roti|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim assado com vinagrete|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho argentino|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho barbecue|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho de alecrim|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho de ameixa|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho de cogumelo|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho de especiarias|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho de frutas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho escuro|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho mostarda|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho roti|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Cupim com molho roti e salsão|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Empanado de frango|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Empanado de peixe|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Escalope de carne|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Escalope de frango|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Escondidinho caipira|ave|assado|Filé de peito de frango sem pele e sem osso|Misto
Escondidinho de carne|bovina|assado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Escondidinho de carne moída|bovina|assado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Escondidinho de frango|ave|assado|Filé de peito de frango sem pele e sem osso|Misto
Espeto de carne|bovina|assado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Espeto de frango|ave|assado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Espeto de peito de frango com cebola e pimentões|ave|assado|Filé de peito de frango sem pele e sem osso|Misto
Estrogonofe|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Amarelo/Laranja
Estrogonofe de carne|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Amarelo/Laranja
Estrogonofe de frango|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Amarelo/Laranja
Feijoada|suína|cozido|pertences para feijoada (carne bovina e suína)|Roxo/preto
Filé de coxa|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa à pizzaiolo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Filé de coxa asado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa assado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa assado com molho carbonara|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho argentino|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho azeitonas|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho barbecue|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho califórnia|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho curry|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de alho-poró|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de azeitona|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de bacon|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de cebola|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de ervilha|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de ferrugem|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de salsão|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho de suíço|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho parisiense|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho roti e salsão|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com molho suíço|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com olho de salsão|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa com vinagrete|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango acebolada|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango assada|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango assado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango assado com curry|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com ervas aromáticas|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho barbecue|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho caipira|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho curry|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de alho-poró|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de ervas|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de ervilha|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de laranja|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de manjericão|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de maracujá|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho de salsão|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho ferrugem|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho parisiense|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho roti|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho shoyo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com molho suíço|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango com moyashi|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa de frango grelhado|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa e sobrecoxa de frango com molho mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa grelhada|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
File de coxa grelhado|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de coxa grelhado|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de frango|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango à caipira|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango à moda oriental|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango à parmegiana|ave|assado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango à pizzaiollo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de frango à pizzaiolo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de frango à pomodoro|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de frango acebolado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao moho ferrugem|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho argentino|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho branco|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho caipira|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho de cogumelos|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
File de frango ao molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho ferrugem|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango ao molho pizzaiolo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de frango ao vinagrete|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango assado|ave|assado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com cogumelos|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho cítrico|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de azeitonas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de bacon|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de cebola|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de cogumelo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de cogumelos|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de ervas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de laranja|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de maçã|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de maracujá|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho de tomate|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de frango com molho fazendinha|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho ferrugem|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho parisiense|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho rose|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho rosé|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho roti|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho roty|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho shoyu|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com molho suíço|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango com vinagrete|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango de coxa de frango grelhado|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de frango empanado|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango empanado ao molho rosê|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango empanado ao tomatelli|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
File de frango grelhado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango grelhado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango grelhado ao molho rosé|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de frango grelhado com molho de ervas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de merluza à portuguesa|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de merluza ao molho de ervas|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de merluza empanado|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de merluza frito|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peito de frango à caçadora|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango á milanesa|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango à milanesa|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango à pizzaiolo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de peito de frango à pomodoro|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango ao molho mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho barbecue|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho caçadora|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho caipira|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho cítrico|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de abacaxi|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de alecrim|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de ameixa|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de azeitonas|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de cogumelo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de ervas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de ervilha|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de laranja|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de limão|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de manga|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de manjericão|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de maracujá|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de moyashi|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho de pimentão|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Filé de peito de frango com molho de vinho|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho ferrugem|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho rosé|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho roti|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho shoyo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango com molho vinagrete|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango empanado|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango grelhado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango grelhado acebolado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango grelhado com molho curry|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango grelhado com molho de cebolas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de frango grelhado com molho de queijo|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Misto
Filé de peito de frango grelhado com molho de queijo e orégano|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Misto
Filé de peito de peru ao molho califórnia|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de peru c/ molho califórnia|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peito de peru com molho de palmito|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé de peixe à baiana|peixe|ao molho gorduroso|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe à dore (merluza)|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe à escabeche|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe à parmegiana|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe à pomodoro|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe à portuguesa|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe ao molho escabeche|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe ao molho rose|peixe|ao molho gorduroso|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe assado|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe assado com molho à portuguesa|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe com molho baiano|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe com molho de mostarda|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe com molho de tomate|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe com molho escabeche|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe com molho mostarda|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe dourado|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe frito|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de peixe grelhado com molho de limão|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de sobrecoxa|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa à passarinho|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa à pomodoro|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa ao creme de cebola|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa ao curry|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa ao molho de cebola|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa ao molho inglês|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa ao pomodoro|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa assada|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa assado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de sobrecoxa com creme de cebola|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Filé de tilápia à baiana|peixe|ao molho gorduroso|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia à milanesa|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia assado|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia com molho à baiana|peixe|ao molho gorduroso|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia com molho de limão|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia com molho de tomate|peixe|ao molho leve|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Misto
Filé de tilápia com pimentões|peixe|grelhado/refogado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Misto
Filé de tilápia dourado|peixe|grelhado/refogado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé de tilápia empanado|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Filé frango empanado ao molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Filé peixe ao forno|peixe|assado|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Frango à brasileira|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à copacabana|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à marguerita|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à mexicana|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango à milanesa|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à milanesa (contem glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à milanesa (contém glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
