restaurant_name,date,meal,main_item,vegetarian_item,dessert_item,mundane_items,calories
Piracicaba,2018-11-09,LUNCH,Frango assado,Omelete na chapa (contém lactose),Gelatina de morango,"Arroz, Arroz integral, Cenoura rodelas, Feijão, Guarnição: arroz à grega, Sal. de repolho, Saladas: alface",1269
Piracicaba,2018-11-10,LUNCH,Rocambole de carne (contém glúten),Ovo frito,Melancia,"Acelga, Alface, Arroz, Arroz integral, Cenoura cozida, Creme de milho (contém lactose), Feijão",1031
Piracicaba,2018-11-12,DINNER,Carne de panela,Hambúrguer de pts à pizzaiolo (glúten),Maçã,"Acompanhamentos: arroz, Arroz integral, Chuchu, Feijão, Guarnição: arroz com brócolis, Rabanete agridoce, Saladas: alface",0
Piracicaba,2018-11-12,LUNCH,Pernil em cubos acebolado,Ovo mexido,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de frutas, Saladas: alface, Tomate, Vagem ao vinagrete",1038
Piracicaba,2018-11-13,LUNCH,Carne moída,Lentilha ao sugo,Banana,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Beterraba ralada, Feijão, Guarnição: polenta, Saladas: alface",937
Piracicaba,2018-11-13,DINNER,File de frango grelhado,Omelete de chapa,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Grão de bico, Guarnição: abobora cabotiã, Repolho, Saladas: alface",1033
Piracicaba,2018-11-14,DINNER,Hambúrguer a pizzaiolo,Ovo frito,Gelatina,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: cebola caramelada, Picles, Saladas: alface",1174
Piracicaba,2018-11-14,LUNCH,Strogonoff de frango (lactose),Lasanha de abobrinha (lactose),Gelatina,"Acompanhamentos: arroz, Arroz integral, Cenoura cozida, Feijão, Guarnição: batata palha, Pepino, Saladas: alface",1068
Piracicaba,2018-11-21,LUNCH,Linguiça toscana,Ovo cozido,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: tutu de feijão, Salada de grãos, Saladas: repolho, Tomate",993
Piracicaba,2018-11-21,DINNER,Frango crocante,Berinjela ao sugo,Laranja,"Acompanhamentos: arroz, Arroz integral, Beterraba cozida, Feijão, Guarnição: polenta, Rabanete agridoce, Saladas: alface",919
Piracicaba,2018-11-22,LUNCH,Strogonoff de carne,Omelete assado,Gelatina,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Cenoura, Feijão, Guarnição: batata palha, Saladas: alface",1182
Piracicaba,2018-11-22,DINNER,Pernil desfiado,Cuscuz de lentilha,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: couve refogada, Repolho especial, Saladas: alface, Tomate",1034
Piracicaba,2018-11-23,LUNCH,Frango xadrez,Grão de bico xadrez,Maça,"Acompanhamentos: arroz, Arroz integral, Batata doce c gergelim, Beterraba ralada, Feijão, Guarnição: escarola refogada, Saladas: alface",1001
Piracicaba,2018-11-23,DINNER,Quibe assado,Ovo mexido,Tangerina,"Acompanhamentos: arroz, Arroz integral, Feijão, Grão de bico, Guarnição: arroz árabe, Pepino, Saladas: alface",1334
Piracicaba,2018-11-24,LUNCH,Filé de frango grelhado,Ovo frito,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: abobrinha refogada, Macarronese, Repolho roxo, Saladas: alface",972
Piracicaba,2018-11-26,LUNCH,Hambúrguer a pizzaiolo (contem lactose),Ovo frito,Banana,"Acompanhamentos: arroz, Arroz integral, Carpaccio de abobrinha, Feijão, Guarnição: cebola caramelada, Saladas: alface, Tomate",997
Piracicaba,2018-11-26,DINNER,Strogonoff de frango (contem lactose),Omelete assado,Banana,"Acompanhamentos: arroz, Arroz integral, Berinjela, Feijão, Guarnição: batata palha, Pepino, Saladas: alface",1053
Piracicaba,2018-11-27,LUNCH,Frango crocante,Omelete de chapa,Maça,"Acompanhamentos: arroz, Arroz integral, Beterraba, Feijão, Guarnição: creme de milho (contem lactose), Salada de grãos, Saladas: alface",1250
Piracicaba,2018-11-27,DINNER,Carne moida,Lentilha ao sugo,Maça,"Acompanhamentos: arroz, Arroz integral, Beterraba cozida, Feijão, Guarnição: macarrão alho e óleo (contem glúten), Rabanete, Saladas: alface",994
Piracicaba,2018-11-28,DINNER,Parmegiana de peixe (contem lactose),Ovo mexido,Picolé,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: purê de batatas (lactose), Repolho roxo, Saladas: alface",962
Piracicaba,2018-11-28,LUNCH,Bife de panela,Hambúrguer de pts,Picolé,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: abobora cambotiã, Maionese de chuchu, Pepino, Saladas: alface",896
Piracicaba,2018-11-29,LUNCH,Lombo assado,Escondidinho de brócolis,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de couve, Repolho especial, Saladas: alface, Tomate",910
Piracicaba,2018-11-29,DINNER,Iscas de carne chinesa,Gratinado de brócolis c/ couve,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: escarola refogada, Salada de feijão fradinho, Salada tropical, Saladas: alface",885
Piracicaba,2018-11-30,LUNCH,Carne louca,Berinjela ao sugo,Banana caramelizada,"Acompanhamentos: arroz, Arroz integral, Cenoura, Feijão, Guarnição: macarrão ao alho e óleo (contem glúten), Saladas: alface, Vagem",1039
Piracicaba,2018-11-30,DINNER,Frango assado,Tortilha de espinafre,Banana caramelizada,"Acompanhamentos: arroz, Arroz integral, Batata com ovo, Beterraba, Feijão, Guarnição: chuchu ao molho branco (contem lactose), Saladas: alface",1260
Piracicaba,2018-12-01,LUNCH,Quibe assado (glúten),Ovo frito,Melancia suco:limão,"Abobrinha com hortelã, Acompanhamentos: arroz, Arroz integral, Cenoura, Feijão, Guarnição: arroz árabe (glúten), Saladas: alface",0
Piracicaba,2018-12-03,LUNCH,Frango à milanesa (contem glúten),Ovo frito,Maça,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: creme de milho (contem lactose), Lentilha, Saladas: alface, Tomate",960
Piracicaba,2018-12-03,DINNER,Bife acebolado,Hambúrguer de pts (contem glúten),Maça,"Acompanhamentos: arroz, Arroz integral, Beterraba cozida, Couve, Feijão, Guarnição: farofa de cenoura, Saladas: alface",1100
Piracicaba,2018-12-04,LUNCH,Carne moída,Berinjela ao sugo,Melancia,"Acompanhamentos: arroz, Arroz integral, Cenoura cozida, Feijão, Guarnição: macarrão alho e óleo (contem glúten), Pepino, Saladas: alface",1050
Piracicaba,2018-12-04,DINNER,Parmegiana de peixe (contem glúten e lactose),Omelete assado,Melancia,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: purê de batatas (contem lactose), Saladas: alface, Tomate",963
Piracicaba,2018-12-05,LUNCH,Pernil em cubos,Tortilha de brócolis (contem glúten e lactose),Curau,"Acompanhamentos: arroz, Arroz integral, Beterraba ralada, Feijão, Guarnição: couve refogada, Repolho especial, Saladas: alface",1054
Piracicaba,2018-12-05,DINNER,Carne assada,Panqueca de abobrinha (contem glúten e lactose),Curau,"Acompanhamentos: arroz, Arroz integral, Cenoura em rodelas, Feijão, Guarnição: arroz com brócolis, Saladas: alface, Vagem",1013
Piracicaba,2018-12-06,DINNER,Frango crocante (contém glúten),Strogonoff de legumes(contem lactose),Banana,"Acompanhamentos: arroz, Arroz integral, Batata com ovos, Beterraba ralada, Feijão, Guarnição: berinjela refogada, Saladas: alface",994
Piracicaba,2018-12-06,LUNCH,Bife de panela,Rocambole de lentilha(contem glúten),Banana,"Abobrinha, Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata rustica, Rabanete agridoce, Saladas: alface",909
Piracicaba,2018-12-07,DINNER,Carne de panela,Ovo cozido,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Grãos, Guarnição: jardineira de legumes, Pepino, Saladas: alface",1009
Piracicaba,2018-12-07,LUNCH,Bife de panela,Ovo frito,Laranja,"Acompanhamentos: arroz, Arroz integral, Chuchu, Feijão, Guarnição: cuscuz de legumes, Repolho roxo, Saladas: alface",989
Piracicaba,2018-12-10,LUNCH,Linguiça de frango acebolado,Berinjela ao sugo,Caju,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cebola, Saladas: alface, couve, cenoura cozida, Sobremesa: maça",838
Piracicaba,2018-12-10,DINNER,Frango em cubos,Ovo cozido,Caju,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: couve refogada, Saladas:  alface, repolho misto, soja, Sobremesa: maça",1026
Piracicaba,2018-12-11,DINNER,Carne de panela,Hambúrguer de pts (glúten),Tangerina,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: cuscuz de legumes, Saladas: alface, pepino, beterraba cozida, Sobremesa: gelatina de morango",1007
Piracicaba,2018-12-11,LUNCH,Frango assado,Fricassê de repolho (lactose),Tangerina,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: macarrão ao sugo, Saladas:  alface, tomate, abobrinha cozida, Sobremesa: gelatina de morango",1102
Piracicaba,2018-12-12,LUNCH,Strogonoff de carne (lactose),Omelete de chapa (sem queijo),Goiaba,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata palha, Saladas:  alface, rabanete agridoce, vagem, Sobremesa: picolé (lactose)",12081
Piracicaba,2018-12-12,DINNER,Frango caipira,Berinjela à milanesa (contém glúten),Goiaba,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: polenta, Saladas: alface, cenoura ralada, repolho especial, Sobremesa: picolé(lactose)",1174
Piracicaba,2018-12-13,DINNER,Carne moída,Ovo frito,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: abobrinha, Saladas:  alface, acelga, macarronese (contém glúten), Sobremesa: mamão",948
Piracicaba,2018-12-13,LUNCH,Frango xadrez,Escondidinho de brócolis (lactose),Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: escarola refogada, Saladas: alface, beterraba ralada, chuchu, Sobremesa: mamão",736
Piracicaba,2018-12-14,LUNCH,Chop suey de lombo,Omelete assado,Tangerina,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: virado de ovos, Saladas: alface, repolho, beterraba cozida, Sobremesa: laranja",991
Piracicaba,2018-12-14,DINNER,Pernil desfiado,Tortilha de escarola (glúten e lactose),Tangerina,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata doce, Saladas: alface, tomate, chuchu, Sobremesa: laranja",1023
Piracicaba,2018-12-15,LUNCH,Filé de frango grelhado,Panqueca de abobrinha glúten e lactose),Maracujá,"Alface, tomate, maionese de legumes, Arroz, Arroz integral, Feijão, Guarnição: creme de espinafre (lactose), Sobremesa: melancia",0
Piracicaba,2018-12-16,LUNCH,Escalope de carne,Omelete na chapa,Abacaxi,"Arroz, Arroz integral, Feijão, Guarnição: purê de batatas (contém lactose), Saladas: alface, pepino com cenoura, antepasto de berinjela, Sobremesa: banana caramelada",992
Piracicaba,2019-02-04,DINNER,Carne moída,Abobrinha ao sugo,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: polenta, Saladas: alface, salada colorida, vagem, Suco: limão",900
Piracicaba,2019-02-04,LUNCH,Pernil em cubos,Ovo cozido,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de couve, Saladas: alface, repolho, cenoura, Suco: limão",1029
Piracicaba,2019-02-05,LUNCH,Bife acebolado,Omelete assado,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata rústica, Saladas: alface, pepino, beterraba cozida, Suco: abacaxi",1138
Piracicaba,2019-02-05,DINNER,Filé de frango grelhado,Ovo cozido,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: jardineira de legumes, Saladas: alface, tomate, feijão branco, Suco: abacaxi",1007
Piracicaba,2019-02-06,DINNER,Isca de carne,Berinjela à milanesa (contém glúten),Melancia,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: couve refogada, Saladas: alface, repolho roxo, cenoura cozida, Suco: caju",856
Piracicaba,2019-02-06,LUNCH,Frango desfiado ao molho sugo,Molho bolonhesa de carne de soja,Melancia,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: polenta, Saladas: alface, rabanete agridoce, chuchu, Suco: caju",992
Piracicaba,2019-02-07,DINNER,Parmegiana de peixe (contém glúten e lactose),Omelete na chapa (sem queijo),Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: purê de batatas (contém lactose), Saladas: alface, couve, berinjela",1050
Piracicaba,2019-02-07,LUNCH,Carne moída,Ovo frito,Banana caramelada,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: creme de espinafre (contém lactose), Saladas: alface, beterraba ralada, vagem, Suco: goiaba",1064
Piracicaba,2019-02-08,LUNCH,Iscas de frango,Escondidinho de brócolis (contém lactose),Mamão,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: escarola refogada, Saladas: alface, vinagrete, soja em grãos, Suco: laranja",906
Piracicaba,2019-02-08,DINNER,Bife de panela,Abobrinha ao sugo,Mamão,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: cenoura sauté, Saladas: alface, tomate, batata doce com laranja, Suco: laranja",834
Piracicaba,2019-02-09,LUNCH,Frango assado,Berinjela ao sugo,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: macarrão alho e óleo (contém glúten), Saladas: alface, cenoura ralada, abobrinha, Suco: maracujá",1049
Piracicaba,2019-02-18,DINNER,Parmegiana de peixe (contém glúten),Fricassê de repolho (contém lactose),Picolé,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: arroz com brócolis, Saladas: alface, ratattouile, cenoura, Suco: maracujá",0
Piracicaba,2019-02-18,LUNCH,Carne de panela,Ovo frito,Picolé,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cenoura, Saladas: alface, couve, cenoura cozida, Suco: maracujá",0
Piracicaba,2019-02-19,LUNCH,Lombo assado com abacaxi,Omelete assado,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição:  batata doce, Saladas: alface, repolho, chuchu cozido, Suco: laranja",0
Piracicaba,2019-02-19,DINNER,Carne louca,Ovo cozido,Banana,"02, 2019, Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: vagem refogada, Quarta-feira 20, Saladas: alface, salada colorida, feijão branco, Suco: laranja",0
Piracicaba,2019-02-20,DINNER,Frango xadrez,Tortilha de espinafre (contém glúten e lactose),Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: escarola refogada, Saladas: alface, tomate, repolho especial, Suco: limão",0
Piracicaba,2019-02-20,LUNCH,Bife acebolado,Berinjela ao sugo,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: macarrão alho e óleo (contém glúten), Quinta-fe, Saladas: alface, beterraba ralada, abobrinha cozida, Suco: limão",0
Piracicaba,2019-02-21,DINNER,Isca de carne,Proteína de soja ao sugo,Pudim,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cenoura, Saladas: alface, couve, chuchu cozido, Suco: goiaba",0
Piracicaba,2019-02-21,LUNCH,Frango assado,Ovo cozido,Pudim,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: jardineira de legumes, Saladas:  alface, vinagrete, soja em grãos, Suco: goiaba",0
Piracicaba,2019-02-22,DINNER,Salsicha ao sugo,Ovo frito,Mamão,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: purê de batatas (contém lactose), Saladas: alface, vinagrete, vagem cozida, Suco: tangerina",0
Piracicaba,2019-02-22,LUNCH,Carne moída,Almôndegas de pts,Mamão,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: polenta, Saladas: alface, salada tropical, berinjela cozida, Suco: tangerina",0
Piracicaba,2019-02-23,LUNCH,Filé de frango grelhado,Ovo frito,Goiaba,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: arroz à grega, Saladas: alface, acelga, beterraba cozida, Suco: abacaxi",0
Piracicaba,2019-03-06,DINNER,Frango assado,Ovo cozido,Melancia,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: macarrão alho e óleo, Saladas: alface, repolho bicolor, berinjela., Suco: maracujá",1187
Piracicaba,2019-03-06,LUNCH,Linguiça toscana,Ovo frito,Melancia,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cebola, Saladas: alface, pepino, cenoura cozida., Suco: maracujá",979
Piracicaba,2019-03-07,LUNCH,Carne moída,Ovo cozido,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: couve refogada, Saladas: alface, tomate, batata aperitivo, Suco: abacaxi",1088
Piracicaba,2019-03-07,DINNER,Carne de panela,Ovo frito,Laranja,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: jardineira de legumes, Saladas: alface, acelga, berinjela cozida, Suco: abacaxi",1042
Piracicaba,2019-03-08,DINNER,Parmegiana de peixe (contém glúten),Berinjela ao sugo,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: purê de batata (contém lactose), Saladas: alface, rabanete, beterraba, Suco: limão",910
Piracicaba,2019-03-08,LUNCH,Pernil em cubos acebolado,Ovo mexido,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: chuchu refogado, Saladas: alface, beterraba ralada, abobrinha, Suco: limão",1099
Piracicaba,2019-04-29,DINNER,Bisteca suína,Ovo mexido,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata doce, Saladas: alface, acelga, chuchu cozido, Suco: abacaxi",0
Piracicaba,2019-04-29,LUNCH,Bife acebolado,Ovo frito,Maçã,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cenoura, Saladas: alface, pepino, abobrinha cozida, Suco: abacaxi",0
Piracicaba,2019-04-30,DINNER,Carne de panela,Omelete assado,Picolé,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: escarola refogada, Saladas: alface, rabanete, cenoura cozida, Suco: laranja",0
Piracicaba,2019-04-30,LUNCH,Isca de frango grelhado,Ovo cozido,Picolé,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: cuscuz de legumes, Saladas: alface, beterraba ralada, berinjela cozida, Suco: laranja",0
Piracicaba,2019-05-02,LUNCH,Linguiça toscana,Berinjela ao sugo,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: farofa de cebola, Saladas: alface, repolho, cenoura cozida, Suco: limão",0
Piracicaba,2019-05-02,DINNER,Isca de carne,Ovo frito,Banana,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: repolho refogado, Saladas: alface, pepino com cenoura, soja em grãos, Suco: limão",0
Piracicaba,2019-05-03,LUNCH,Frango caipira,Abobrinha ao sugo,Pudim,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: polenta, Saladas: alface, rabanete agridoce, chuchu cozido, Suco: caju",0
Piracicaba,2019-05-03,DINNER,Bife  de panela,Ovo mexido,Pudim,"Acompanhamentos: arroz, Arroz integral, Feijão, Guarnição: batata assada, Saladas: alface, repolho roxo, berinjela cozida, Suco: caju",0
